flow_id,src_ip,dst_ip,flow_duration,packet_rate,byte_rate,pkt_iat_mean,pkt_iat_std,packet_len_mean,packet_in_count,tcp_flags_syn_count,flow_active_ratio,rsu_channel_occupancy,label
1177,10.0.2.211,192.168.1.50,10.052,930.51,668561.15,0.4,5.87,1045.28,189,0,0.906,0.879,1
1178,10.0.3.140,192.168.1.13,5.7381,51.09,39315.63,18.26,4.57,797.34,2,1,0.919,0.299,0
1179,10.0.2.84,192.168.1.241,17.8718,981.99,430182.85,0.29,5.87,1272.89,174,0,0.713,0.703,1
1180,10.0.4.33,192.168.1.100,18.7137,56.52,56824.28,16.95,7.46,835.71,1,1,0.78,0.387,0
1181,10.0.4.207,192.168.1.33,15.6086,37.37,54713.19,22.32,4.8,1011.12,1,0,0.937,0.405,0
1182,10.0.4.77,192.168.1.101,15.1185,56.22,2301960.32,23.2,6.42,1430.91,4,2,0.708,0.377,3
1183,10.0.1.214,192.168.1.162,20.2072,71.41,50144.17,20.24,3.67,1074.51,2,4,0.748,0.37,0
1184,10.0.1.42,192.168.1.170,17.3858,770.41,940800.14,0.18,3.2,899.71,285,1,0.781,0.928,1
1185,10.0.1.67,192.168.1.228,2.978,51.06,42032.6,2.13,6.16,1115.03,2,48,0.841,0.338,2
1186,10.0.4.222,192.168.1.158,7.2975,62.86,53330.02,21.63,4.43,1040.68,1,2,0.883,0.224,0
1187,10.0.1.114,192.168.1.214,17.3086,46.13,872297.09,22.14,1.95,1474.45,2,0,0.885,0.237,3
1188,10.0.2.78,192.168.1.198,5.6459,627.97,616359.11,0.25,2.15,1114.16,246,0,0.836,0.883,1
1189,10.0.1.90,192.168.1.83,15.3949,48.38,55748.28,18.58,6.8,956.35,1,2,0.733,0.359,0
1190,10.0.2.139,192.168.1.89,9.5396,49.94,2197761.05,17.76,6.24,1454.09,2,3,0.792,0.445,3
1191,10.0.4.190,192.168.1.18,14.0242,55.64,53112.92,20.82,6.22,1048.19,5,1,0.926,0.278,0
1192,10.0.1.120,192.168.1.122,25.1306,42.62,55392.1,18.33,7.16,1186.71,1,1,0.793,0.35,0
1193,10.0.3.2,192.168.1.108,28.2709,42.42,52770.11,24.04,9.31,1086.61,4,2,0.826,0.346,0
1194,10.0.2.53,192.168.1.222,15.1747,452.67,697055.67,0.3,8.92,1073.47,212,0,0.81,0.594,1
1195,10.0.4.16,192.168.1.192,4.3308,53.24,40034.72,13.44,5.98,1168.46,1,1,0.945,0.352,0
1196,10.0.1.231,192.168.1.69,23.3186,976.5,552873.95,0.98,4.34,1065.31,371,1,0.924,0.758,1
1197,10.0.3.157,192.168.1.196,21.3961,39.94,63778.63,25.53,0.93,1021.06,1,2,0.878,0.274,0
1198,10.0.2.198,192.168.1.25,2.3474,52.43,49833.36,18.25,5.47,1172.73,1,3,0.911,0.383,0
1199,10.0.2.145,192.168.1.105,19.561,739.83,819673.96,0.9,2.82,990.84,114,1,0.811,0.702,1
1200,10.0.2.176,192.168.1.16,29.0934,51.56,43457.88,22.41,3.05,931.84,1,3,0.79,0.319,0
1201,10.0.1.170,192.168.1.199,27.5138,805.97,396818.04,0.37,3.99,1189.02,162,0,0.828,0.532,1
1202,10.0.1.101,192.168.1.165,10.9714,51.36,34165.14,2.45,3.81,1200.56,1,61,0.791,0.227,2
1203,10.0.4.5,192.168.1.170,7.2714,431.13,616174.67,0.68,8.09,1066.8,206,1,0.88,0.693,1
1204,10.0.1.191,192.168.1.87,29.286,49.68,42494.03,25.42,3.97,1020.44,2,1,0.8,0.207,0
1205,10.0.2.210,192.168.1.186,9.4897,40.71,48618.2,27.91,5.75,923.48,0,2,0.791,0.439,0
1206,10.0.4.162,192.168.1.135,21.0979,38.25,15801.85,22.84,3.05,1092.06,4,1,0.785,0.387,0
1207,10.0.1.151,192.168.1.51,16.3263,35.49,45803.89,14.84,6.69,1009.13,3,1,0.817,0.242,0
1208,10.0.4.53,192.168.1.76,21.3599,58.78,1382629.83,12.38,2.59,1457.28,2,0,0.779,0.237,3
1209,10.0.2.132,192.168.1.183,22.0631,49.52,46707.11,19.92,5.83,1075.72,2,1,0.804,0.37,0
1210,10.0.4.5,192.168.1.95,29.99,41.97,66545.13,18.74,0.12,1181.51,2,1,0.867,0.215,0
1211,10.0.3.135,192.168.1.57,9.3978,46.94,47692.78,24.14,2.3,1129.2,1,0,0.851,0.426,0
1212,10.0.4.146,192.168.1.231,15.7676,49.22,1555332.22,21.87,2.55,1498.23,0,1,0.871,0.398,3
1213,10.0.2.189,192.168.1.216,1.7454,1286.37,804451.05,0.17,4.68,986.42,217,0,0.829,0.767,1
1214,10.0.3.230,192.168.1.32,25.4389,55.58,18460.1,22.49,4.37,766.77,2,0,0.838,0.433,0
1215,10.0.3.68,192.168.1.168,2.588,44.53,67897.91,1.36,5.32,944.61,1,62,0.88,0.273,2
1216,10.0.3.111,192.168.1.158,21.7752,65.91,60679.6,23.76,4.89,778.91,0,2,0.904,0.393,0
1217,10.0.2.165,192.168.1.181,3.313,46.58,40294.76,19.03,6.36,981.56,2,2,0.741,0.337,0
1218,10.0.4.36,192.168.1.232,19.2824,43.42,64588.19,18.84,5.49,1083.78,4,1,0.762,0.438,0
1219,10.0.1.109,192.168.1.16,15.1368,34.03,1639362.38,28.35,5.18,1458.47,4,0,0.91,0.245,3
1220,10.0.3.108,192.168.1.114,23.1744,49.9,47808.01,22.69,7.43,1326.76,6,1,0.899,0.31,0
1221,10.0.1.71,192.168.1.187,9.2494,46.09,1964239.55,27.5,3.62,1512.47,2,0,0.91,0.319,3
1222,10.0.1.187,192.168.1.29,5.6842,38.01,63224.04,11.0,6.65,1206.22,3,0,0.741,0.423,0
1223,10.0.2.148,192.168.1.74,8.6198,936.07,599883.79,0.93,8.53,1316.14,153,0,0.732,0.532,1
1224,10.0.4.218,192.168.1.62,17.7951,38.59,51144.86,21.15,4.67,910.35,0,3,0.806,0.226,0
1225,10.0.3.68,192.168.1.185,13.9599,594.52,980961.91,0.44,5.75,945.88,260,2,0.708,0.886,1
1226,10.0.3.123,192.168.1.247,15.4498,1174.68,574327.84,0.46,6.64,984.99,232,3,0.751,0.453,1
1227,10.0.2.37,192.168.1.197,4.8176,36.61,1149303.8,18.73,7.06,1479.98,1,1,0.876,0.22,3
1228,10.0.2.226,192.168.1.142,21.7799,998.67,778036.69,0.1,4.74,854.59,322,1,0.802,0.525,1
1229,10.0.4.14,192.168.1.204,19.5915,1127.32,752914.24,0.26,4.67,1027.14,210,1,0.802,0.678,1
1230,10.0.2.190,192.168.1.20,7.6753,42.05,53283.07,27.75,2.21,948.85,0,0,0.909,0.364,0
1231,10.0.1.206,192.168.1.117,28.6666,48.36,66521.19,19.2,7.02,893.34,2,1,0.749,0.376,0
1232,10.0.2.139,192.168.1.152,2.5842,434.78,979817.87,0.26,5.76,1063.38,100,1,0.746,0.932,1
1233,10.0.4.242,192.168.1.191,17.0565,314.99,803967.0,0.45,4.73,1274.18,264,0,0.95,0.759,1
1234,10.0.4.89,192.168.1.239,29.3093,63.29,51598.56,23.91,3.36,1052.05,4,1,0.763,0.329,0
1235,10.0.4.19,192.168.1.114,14.1084,1179.9,981055.26,0.73,7.61,1042.28,242,0,0.764,0.943,1
1236,10.0.3.64,192.168.1.149,9.1575,49.44,64601.06,3.49,7.88,1147.52,0,42,0.857,0.231,2
1237,10.0.1.78,192.168.1.235,13.6142,467.54,726413.68,0.4,5.79,996.37,215,1,0.854,0.716,1
1238,10.0.1.122,192.168.1.86,29.4218,1009.95,548349.66,0.18,0.44,812.05,176,0,0.81,0.595,1
1239,10.0.2.93,192.168.1.12,4.103,616.85,749359.43,0.31,7.8,1064.24,356,0,0.921,0.739,1
1240,10.0.2.49,192.168.1.109,2.7807,55.22,46481.18,3.02,6.87,810.07,2,69,0.935,0.203,2
1241,10.0.3.226,192.168.1.54,6.6093,47.66,49735.79,3.11,3.69,863.84,3,21,0.884,0.369,2
1242,10.0.4.39,192.168.1.120,27.1781,35.12,71248.77,24.86,5.97,913.68,1,2,0.873,0.369,0
1243,10.0.4.163,192.168.1.164,9.8962,46.81,64845.21,34.45,6.41,944.82,2,2,0.744,0.374,0
1244,10.0.3.22,192.168.1.91,7.5986,540.3,293835.62,0.3,5.53,828.23,338,0,0.932,0.805,1
1245,10.0.4.215,192.168.1.184,24.6612,1027.62,760014.53,0.41,8.66,892.98,346,1,0.709,0.807,1
1246,10.0.3.154,192.168.1.10,26.2234,45.26,65520.95,23.53,5.81,879.75,0,0,0.921,0.29,0
1247,10.0.3.208,192.168.1.221,29.815,32.12,43361.29,27.35,4.23,880.46,1,0,0.774,0.389,0
1248,10.0.2.112,192.168.1.145,14.2371,702.91,731303.22,0.48,3.85,1031.92,355,2,0.853,0.845,1
1249,10.0.1.21,192.168.1.205,14.2218,44.3,52830.22,21.54,8.99,898.88,2,2,0.886,0.205,0
1250,10.0.3.68,192.168.1.129,24.7328,59.97,51230.62,22.19,8.52,772.05,3,0,0.784,0.375,0
1251,10.0.4.66,192.168.1.107,7.8049,848.07,431422.16,0.56,1.62,933.21,264,0,0.871,0.869,1
1252,10.0.2.107,192.168.1.223,29.1053,43.04,43109.58,10.08,4.08,861.59,1,0,0.764,0.339,0
1253,10.0.3.201,192.168.1.62,15.6458,34.77,54779.99,18.31,5.88,861.67,1,1,0.724,0.217,0
1254,10.0.1.75,192.168.1.115,7.6389,54.92,39441.25,27.21,4.99,834.13,2,2,0.946,0.435,0
1255,10.0.4.65,192.168.1.161,25.7858,60.26,46516.92,20.96,3.68,847.38,0,2,0.885,0.371,0
1256,10.0.3.239,192.168.1.51,5.384,1088.87,627827.83,0.51,8.45,1014.82,344,1,0.776,0.911,1
1257,10.0.4.69,192.168.1.58,23.1175,44.39,53521.6,22.68,4.67,1102.19,1,4,0.839,0.292,0
1258,10.0.4.105,192.168.1.248,15.5686,55.86,67274.73,3.6,2.0,899.01,1,53,0.897,0.222,2
1259,10.0.1.168,192.168.1.64,26.2068,60.25,43205.8,21.45,7.16,1238.42,3,1,0.893,0.429,0
1260,10.0.4.217,192.168.1.15,15.7221,44.43,71321.79,19.33,5.73,879.69,4,1,0.856,0.44,0
1261,10.0.1.190,192.168.1.66,11.4159,50.52,431930.56,19.86,6.58,1468.69,1,0,0.733,0.274,3
1262,10.0.4.174,192.168.1.138,6.8561,51.32,57560.52,22.02,3.58,910.5,3,0,0.894,0.313,0
1263,10.0.1.76,192.168.1.180,16.694,31.34,934636.12,24.9,3.71,1456.28,0,1,0.863,0.318,3
1264,10.0.1.74,192.168.1.192,1.4866,43.23,59579.07,28.76,0.33,1208.94,0,1,0.726,0.245,0
1265,10.0.4.83,192.168.1.17,6.5271,75.17,43029.69,21.42,7.28,1067.75,3,1,0.878,0.208,0
1266,10.0.4.143,192.168.1.183,23.4757,37.82,56952.69,21.82,3.0,812.05,1,0,0.837,0.391,0
1267,10.0.1.207,192.168.1.31,17.574,1155.9,583455.62,0.88,2.5,1090.34,121,0,0.822,0.77,1
1268,10.0.1.104,192.168.1.115,4.3413,40.08,49628.89,21.77,6.3,1066.82,3,0,0.837,0.439,0
1269,10.0.2.230,192.168.1.39,29.1081,47.02,1827762.59,17.05,6.5,1466.46,1,1,0.896,0.303,3
1270,10.0.1.164,192.168.1.72,18.3066,50.7,57789.73,12.57,6.95,1458.96,2,0,0.839,0.417,0
1271,10.0.3.173,192.168.1.60,26.5603,836.06,669186.26,0.32,3.08,1126.91,366,2,0.784,0.906,1
1272,10.0.1.110,192.168.1.182,26.077,32.59,47013.12,19.1,6.08,1095.58,1,0,0.893,0.441,0
1273,10.0.3.11,192.168.1.190,12.7391,62.07,51358.42,20.7,3.73,907.47,5,0,0.899,0.263,0
1274,10.0.4.47,192.168.1.228,11.0036,58.47,56528.53,22.41,3.21,895.05,2,0,0.855,0.305,0
1275,10.0.3.166,192.168.1.128,3.745,706.99,758367.31,0.28,4.78,1002.05,115,0,0.896,0.679,1
1276,10.0.1.168,192.168.1.8,12.0158,52.52,57847.74,24.84,4.23,924.9,1,1,0.888,0.397,0
1277,10.0.4.92,192.168.1.92,22.6805,427.8,761912.32,0.16,4.7,888.5,134,0,0.801,0.919,1
1278,10.0.1.39,192.168.1.55,11.2565,45.83,57249.97,3.31,6.22,1030.0,1,23,0.814,0.224,2
1279,10.0.1.78,192.168.1.49,27.7679,826.94,561304.93,0.85,6.37,934.36,381,0,0.909,0.922,1
1280,10.0.2.118,192.168.1.111,22.2069,47.48,43577.67,19.7,7.07,1207.22,2,1,0.836,0.272,0
1281,10.0.3.243,192.168.1.115,1.3474,42.98,47427.25,25.29,2.05,912.45,2,0,0.91,0.299,0
1282,10.0.4.156,192.168.1.45,2.9392,487.27,468216.41,0.87,7.21,1250.25,141,0,0.799,0.576,1
1283,10.0.3.8,192.168.1.118,15.0097,644.07,650711.81,0.38,5.37,969.0,291,2,0.739,0.66,1
1284,10.0.1.98,192.168.1.50,14.4262,1173.38,344116.05,0.93,4.28,943.08,299,2,0.717,0.692,1
1285,10.0.4.49,192.168.1.122,11.2254,57.19,64801.95,21.11,3.65,1111.64,3,2,0.736,0.264,0
1286,10.0.3.208,192.168.1.27,7.6203,49.61,46649.6,17.48,4.27,1044.36,3,0,0.841,0.213,0
1287,10.0.4.44,192.168.1.127,3.2919,37.4,53571.93,8.39,4.95,909.95,3,1,0.826,0.442,0
1288,10.0.2.123,192.168.1.180,6.7004,60.16,54785.87,13.45,1.19,1002.47,3,0,0.821,0.233,0
1289,10.0.3.121,192.168.1.145,4.4237,808.21,635204.07,0.68,5.3,894.59,118,0,0.747,0.85,1
1290,10.0.4.57,192.168.1.43,27.1477,50.18,40011.86,21.07,6.3,992.9,2,3,0.86,0.201,0
1291,10.0.2.76,192.168.1.2,18.6359,57.22,39456.67,18.9,7.84,1052.07,2,0,0.885,0.337,0
1292,10.0.1.33,192.168.1.67,17.1093,1131.89,763372.54,0.22,2.83,958.8,326,0,0.904,0.803,1
1293,10.0.2.171,192.168.1.124,28.7153,62.33,1375123.77,24.07,10.99,1447.35,3,0,0.758,0.279,3
1294,10.0.2.55,192.168.1.175,8.7888,28.46,48311.84,17.82,4.27,1109.75,2,1,0.768,0.298,0
1295,10.0.4.247,192.168.1.91,29.8153,69.65,55795.81,15.65,5.28,820.08,0,2,0.912,0.337,0
1296,10.0.1.165,192.168.1.108,4.2245,1025.69,534271.36,0.7,6.35,1091.45,232,3,0.822,0.703,1
1297,10.0.4.100,192.168.1.219,20.0725,61.46,44791.69,25.07,7.08,1160.44,3,1,0.91,0.41,0
1298,10.0.4.57,192.168.1.177,6.8215,49.92,59435.17,28.8,3.32,941.2,0,6,0.83,0.302,0
1299,10.0.3.185,192.168.1.106,14.3085,41.75,45389.2,11.83,3.68,819.76,4,2,0.767,0.233,0
1300,10.0.2.180,192.168.1.177,26.6472,46.93,33741.59,24.38,5.64,657.1,2,1,0.708,0.346,0
1301,10.0.1.13,192.168.1.218,27.3651,54.45,55488.9,2.2,6.03,878.13,2,69,0.796,0.298,2
1302,10.0.2.5,192.168.1.116,27.9749,798.81,863108.15,0.44,6.86,980.87,117,0,0.827,0.762,1
1303,10.0.1.144,192.168.1.49,3.6794,45.56,1036221.2,15.41,1.88,1467.63,2,1,0.929,0.227,3
1304,10.0.2.152,192.168.1.122,18.4518,58.18,69305.93,17.27,4.23,816.59,0,2,0.865,0.394,0
1305,10.0.2.36,192.168.1.234,12.6844,46.7,60420.07,18.76,6.3,1025.5,2,0,0.844,0.445,0
1306,10.0.1.231,192.168.1.102,8.3467,50.61,56019.99,4.59,5.37,889.45,2,27,0.842,0.358,2
1307,10.0.3.31,192.168.1.102,5.2826,39.47,41813.49,21.06,7.78,984.82,1,2,0.891,0.313,0
1308,10.0.2.24,192.168.1.237,21.799,689.12,832846.18,0.5,7.59,1214.98,368,2,0.815,0.694,1
1309,10.0.3.34,192.168.1.201,20.7139,71.28,42551.27,14.1,5.26,1331.25,4,0,0.735,0.313,0
1310,10.0.1.45,192.168.1.49,4.6456,619.65,503683.31,0.78,6.0,896.32,342,1,0.898,0.665,1
1311,10.0.1.173,192.168.1.235,17.7967,55.5,49008.04,16.19,2.18,877.41,3,1,0.839,0.407,0
1312,10.0.2.130,192.168.1.55,9.0182,57.64,49643.61,16.78,5.2,969.59,1,3,0.894,0.384,0
1313,10.0.3.184,192.168.1.245,27.5522,38.48,49078.79,24.84,7.5,990.1,1,3,0.933,0.448,0
1314,10.0.3.8,192.168.1.185,9.7867,55.22,52674.38,16.28,3.86,887.78,3,0,0.791,0.302,0
1315,10.0.3.197,192.168.1.171,14.3006,28.67,58563.05,21.73,4.03,863.84,3,1,0.833,0.44,0
1316,10.0.2.184,192.168.1.27,27.1485,67.28,42407.57,20.06,4.14,879.44,0,0,0.715,0.259,0
1317,10.0.3.20,192.168.1.85,12.325,44.37,47343.93,4.34,3.59,1017.69,2,69,0.838,0.406,2
1318,10.0.1.196,192.168.1.75,19.8603,47.26,59124.91,2.3,4.3,1252.66,1,71,0.79,0.322,2
1319,10.0.3.20,192.168.1.77,29.9425,61.29,760042.13,21.05,4.49,1439.19,0,1,0.884,0.285,3
1320,10.0.3.64,192.168.1.155,9.7072,59.92,56010.53,26.93,3.63,1044.49,0,3,0.945,0.308,0
1321,10.0.4.100,192.168.1.22,22.1503,54.27,42141.98,15.62,6.44,842.06,2,1,0.716,0.249,0
1322,10.0.4.97,192.168.1.109,25.118,59.3,32895.58,2.82,2.74,1128.29,2,62,0.806,0.223,2
1323,10.0.2.228,192.168.1.218,13.8399,752.16,837274.75,0.6,7.52,866.93,369,1,0.921,0.628,1
1324,10.0.3.176,192.168.1.237,7.0741,64.95,34328.0,24.57,8.66,974.59,1,1,0.886,0.443,0
1325,10.0.2.195,192.168.1.76,8.4189,46.07,51791.34,13.53,1.99,1044.07,2,1,0.83,0.287,0
1326,10.0.4.239,192.168.1.96,25.084,1257.39,874365.63,0.78,3.46,973.7,231,0,0.773,0.464,1
1327,10.0.2.230,192.168.1.12,1.224,68.96,62306.97,16.18,4.84,1079.26,2,2,0.862,0.309,0
1328,10.0.2.241,192.168.1.207,26.3838,34.56,49324.29,20.47,4.51,726.87,3,3,0.787,0.384,0
1329,10.0.2.72,192.168.1.118,2.1587,52.91,65260.72,27.71,6.96,947.54,1,0,0.903,0.386,0
1330,10.0.2.71,192.168.1.50,20.8803,573.26,504907.72,0.31,2.61,711.81,132,2,0.846,0.924,1
1331,10.0.1.192,192.168.1.246,26.3489,44.64,36401.0,28.56,6.22,1006.94,0,0,0.941,0.439,0
1332,10.0.1.118,192.168.1.44,1.7396,957.65,637137.57,0.29,3.7,954.14,314,3,0.807,0.812,1
1333,10.0.4.230,192.168.1.43,21.0995,53.53,50411.53,19.62,6.52,1188.25,1,1,0.785,0.436,0
1334,10.0.3.66,192.168.1.193,12.5986,1312.55,1070499.05,0.22,5.36,908.01,229,1,0.784,0.44,1
1335,10.0.2.13,192.168.1.183,27.9228,51.76,41201.3,16.0,8.06,1215.35,0,1,0.887,0.402,0
1336,10.0.1.73,192.168.1.92,7.3059,46.96,56167.77,12.43,6.25,881.62,3,0,0.895,0.335,0
1337,10.0.4.128,192.168.1.175,15.0029,37.21,48361.37,21.56,3.51,1008.31,1,0,0.942,0.383,0
1338,10.0.4.66,192.168.1.11,27.4582,34.94,47378.36,18.32,2.73,777.08,1,1,0.845,0.225,0
1339,10.0.3.204,192.168.1.241,24.3396,54.93,54543.68,18.45,3.72,1085.55,5,0,0.708,0.303,0
1340,10.0.4.153,192.168.1.52,19.5476,41.83,48944.07,20.49,4.55,1065.13,3,2,0.833,0.214,0
1341,10.0.3.103,192.168.1.51,19.7127,59.96,51271.22,3.43,6.86,1159.85,1,34,0.725,0.275,2
1342,10.0.2.64,192.168.1.198,23.4747,48.48,1059786.77,19.82,7.28,1440.93,2,0,0.8,0.242,3
1343,10.0.3.27,192.168.1.197,9.0257,62.64,77260.79,15.29,6.78,979.15,1,0,0.75,0.432,0
1344,10.0.4.206,192.168.1.110,27.1353,56.76,54732.15,25.51,3.7,1036.34,1,1,0.807,0.353,0
1345,10.0.1.40,192.168.1.3,23.9587,638.54,586760.05,0.46,5.79,938.87,243,2,0.835,0.442,1
1346,10.0.1.128,192.168.1.159,23.114,49.48,42504.54,11.72,1.0,1152.09,2,1,0.846,0.321,0
1347,10.0.1.173,192.168.1.115,26.3588,985.09,466091.14,0.94,4.8,1248.49,195,1,0.796,0.632,1
1348,10.0.2.5,192.168.1.240,5.4208,52.15,63527.08,17.92,5.66,1095.89,0,1,0.779,0.249,0
1349,10.0.3.173,192.168.1.88,28.2327,56.46,57791.56,11.64,7.71,778.53,1,2,0.899,0.312,0
1350,10.0.4.210,192.168.1.78,7.1337,45.94,46201.09,3.87,5.35,947.15,0,74,0.711,0.378,2
1351,10.0.1.160,192.168.1.244,10.4492,48.37,1190484.92,18.74,7.91,1440.16,1,0,0.88,0.42,3
1352,10.0.3.209,192.168.1.76,4.9849,38.64,48046.59,19.58,4.71,1073.83,4,1,0.902,0.333,0
1353,10.0.1.180,192.168.1.99,2.6116,614.35,918950.54,0.58,3.95,1055.87,220,0,0.725,0.678,1
1354,10.0.1.234,192.168.1.116,27.1438,537.72,644360.61,0.43,1.5,1110.06,182,0,0.898,0.827,1
1355,10.0.4.203,192.168.1.244,16.9851,1081.3,544142.43,0.43,7.06,957.79,309,3,0.874,0.885,1
1356,10.0.3.38,192.168.1.79,25.9249,44.67,49210.78,30.61,9.03,919.82,2,2,0.846,0.41,0
1357,10.0.4.129,192.168.1.237,5.2771,62.47,55746.93,16.65,7.83,1150.16,2,2,0.724,0.401,0
1358,10.0.2.229,192.168.1.52,19.9263,39.5,42197.39,12.49,4.87,1090.02,7,0,0.71,0.237,0
1359,10.0.2.119,192.168.1.6,12.0935,49.79,59926.89,2.17,5.63,972.71,2,53,0.856,0.382,2
1360,10.0.4.166,192.168.1.109,29.0735,67.21,1625781.6,16.48,4.06,1490.01,1,3,0.735,0.398,3
1361,10.0.3.141,192.168.1.59,11.3379,43.23,34833.42,30.32,2.95,955.89,1,0,0.826,0.215,0
1362,10.0.3.246,192.168.1.154,14.639,56.92,51756.24,20.11,6.69,1082.96,2,2,0.729,0.363,0
1363,10.0.3.222,192.168.1.8,16.0197,30.23,29252.64,33.7,9.25,1021.6,2,2,0.708,0.284,0
1364,10.0.4.186,192.168.1.236,15.5937,1016.87,859345.76,0.85,5.41,1168.84,357,0,0.724,0.469,1
1365,10.0.1.41,192.168.1.204,5.2162,54.47,50602.51,1.7,3.39,980.37,2,53,0.856,0.421,2
1366,10.0.4.168,192.168.1.178,4.4965,51.6,53276.39,20.29,6.22,1014.62,2,1,0.916,0.207,0
1367,10.0.2.73,192.168.1.211,25.4304,48.97,62208.03,20.26,5.27,1003.63,1,1,0.939,0.399,0
1368,10.0.2.32,192.168.1.210,20.3072,973.53,958496.82,0.56,2.96,1292.62,286,3,0.847,0.901,1
1369,10.0.4.168,192.168.1.80,12.1486,49.61,48398.16,20.94,7.72,997.54,2,1,0.871,0.413,0
1370,10.0.1.149,192.168.1.219,12.4664,800.15,997819.74,0.52,5.09,919.09,341,1,0.771,0.87,1
1371,10.0.2.23,192.168.1.242,18.0289,40.86,883803.81,22.77,3.39,1472.83,1,1,0.786,0.27,3
1372,10.0.1.143,192.168.1.106,9.6235,58.32,1171304.43,17.75,7.87,1446.47,3,1,0.916,0.393,3
1373,10.0.2.112,192.168.1.40,13.7589,64.96,47063.07,14.72,4.17,880.57,3,4,0.934,0.408,0
1374,10.0.4.199,192.168.1.176,10.3115,43.06,63451.82,14.27,5.27,897.5,1,2,0.757,0.22,0
1375,10.0.1.213,192.168.1.199,11.2549,51.02,40583.75,25.17,2.45,895.98,0,2,0.835,0.418,0
1376,10.0.4.129,192.168.1.239,3.221,581.04,709065.5,0.85,4.53,798.57,115,0,0.792,0.87,1
1377,10.0.1.95,192.168.1.245,8.0684,72.79,47856.11,20.24,3.08,1234.77,1,2,0.946,0.379,0
1378,10.0.4.193,192.168.1.172,1.0659,55.0,51176.71,11.02,2.69,1105.0,1,0,0.737,0.239,0
1379,10.0.1.59,192.168.1.107,7.6653,65.87,56651.66,15.33,5.79,848.26,2,0,0.709,0.4,0
1380,10.0.4.27,192.168.1.158,13.9191,52.61,68295.4,20.71,2.94,1221.55,1,2,0.814,0.233,0
1381,10.0.2.219,192.168.1.167,22.4695,53.38,49733.19,4.13,4.78,720.12,2,35,0.796,0.267,2
1382,10.0.1.93,192.168.1.197,3.1338,54.88,54783.0,20.17,5.77,982.08,0,1,0.928,0.214,0
1383,10.0.3.54,192.168.1.169,11.9236,64.74,44892.75,1.2,7.79,1100.6,4,32,0.732,0.243,2
1384,10.0.1.173,192.168.1.128,12.8836,54.89,42124.38,19.66,6.43,931.32,3,1,0.878,0.242,0
1385,10.0.1.203,192.168.1.184,16.5691,61.93,658545.66,21.05,6.3,1447.56,2,0,0.761,0.284,3
1386,10.0.2.191,192.168.1.124,20.5906,38.91,51574.76,20.94,6.64,1107.48,0,1,0.874,0.433,0
1387,10.0.3.63,192.168.1.13,27.406,49.31,46969.58,17.27,8.74,1053.19,4,1,0.909,0.44,0
1388,10.0.4.56,192.168.1.41,22.0329,45.14,46892.75,14.14,5.33,877.24,1,1,0.897,0.329,0
1389,10.0.4.68,192.168.1.213,13.4568,59.49,41232.48,24.59,1.61,1071.68,4,0,0.939,0.251,0
1390,10.0.4.25,192.168.1.186,11.6765,62.92,728106.93,25.03,6.64,1467.7,4,1,0.752,0.314,3
1391,10.0.3.168,192.168.1.25,9.9958,50.6,48051.0,25.61,6.8,850.74,5,0,0.754,0.243,0
1392,10.0.2.60,192.168.1.62,25.0942,49.78,60216.59,20.3,4.67,1113.42,1,2,0.867,0.228,0
1393,10.0.3.88,192.168.1.125,2.3332,47.41,2259601.41,24.65,7.62,1441.42,3,0,0.867,0.332,3
1394,10.0.1.198,192.168.1.84,27.9698,40.54,59047.5,21.05,6.08,1259.47,1,3,0.939,0.206,0
1395,10.0.1.124,192.168.1.58,12.7662,41.76,58898.59,21.43,8.53,962.92,4,1,0.882,0.289,0
1396,10.0.4.53,192.168.1.148,8.8283,56.51,49870.39,16.5,3.7,1181.22,3,0,0.787,0.443,0
1397,10.0.1.179,192.168.1.136,12.0442,1270.58,599630.46,0.72,5.59,881.9,203,2,0.902,0.767,1
1398,10.0.1.154,192.168.1.25,8.5702,775.74,365412.66,0.76,6.38,1203.06,143,1,0.943,0.532,1
1399,10.0.2.117,192.168.1.23,7.5993,64.75,61871.27,14.43,5.45,980.78,2,1,0.773,0.266,0
1400,10.0.2.151,192.168.1.62,3.342,1150.15,448483.96,0.29,6.06,1102.24,254,1,0.865,0.972,1
1401,10.0.3.158,192.168.1.57,6.9877,46.06,55730.26,19.32,7.28,1120.42,2,2,0.731,0.261,0
1402,10.0.3.138,192.168.1.19,14.2792,58.12,55684.75,1.58,3.53,1021.37,1,46,0.726,0.328,2
1403,10.0.3.192,192.168.1.200,17.3966,57.83,48653.06,20.31,3.93,986.54,3,1,0.878,0.352,0
1404,10.0.4.202,192.168.1.201,16.6075,1303.12,1014759.82,0.3,3.23,891.25,226,1,0.795,0.536,1
1405,10.0.1.19,192.168.1.197,16.1786,55.09,36756.87,17.05,6.49,1096.17,2,1,0.887,0.404,0
1406,10.0.2.23,192.168.1.222,20.1447,67.31,2199071.71,19.4,4.0,1428.67,3,2,0.724,0.343,3
1407,10.0.3.126,192.168.1.21,26.9396,72.13,1285080.59,20.74,4.33,1487.5,2,1,0.804,0.404,3
1408,10.0.4.83,192.168.1.98,7.9882,608.01,1119094.22,0.52,7.48,1231.8,337,2,0.937,0.944,1
1409,10.0.3.10,192.168.1.12,27.9115,57.75,42673.54,4.59,5.08,1045.61,4,21,0.746,0.205,2
